RecipeId,Title,Description,ImageUrl,Cooktime,Serving
1491,SP.0974 - Gà Nấu Táo,lần 4 - Tuần 17: Thịt gà,https://img-global.cpcdn.com/recipes/16f8289ea4ce0904/300x426f0.500659_0.5_1.0q80/sp0974-ga-n%E1%BA%A5u-tao-recipe-main-photo.jpg,60p,2 người
1492,"Bánh canh nấm, đậu và rong biển",,https://img-global.cpcdn.com/recipes/bdb37db076c211f3/300x426cq80/banh-canh-n%E1%BA%A5m-d%E1%BA%ADu-va-rong-bi%E1%BB%83n-recipe-main-photo.jpg,30 phút,4 người
1493,Xá xíu gà,,https://img-global.cpcdn.com/recipes/bf42af7bf738dada/300x426cq80/xa-xiu-ga-recipe-main-photo.jpg,,
1494,Mướp xào thịt xay,,https://img-global.cpcdn.com/recipes/053ca8e84917fa1d/300x426cq80/m%C6%B0%E1%BB%9Bp-xao-th%E1%BB%8Bt-xay-recipe-main-photo.jpg,15 phút,2 người
1495,Đỗ xào tôm thịt,,https://img-global.cpcdn.com/recipes/50c935948a34c5d2/300x426f0.499406_0.5_1.0q80/d%E1%BB%97-xao-tom-th%E1%BB%8Bt-recipe-main-photo.jpg,,
1496,Trứng chiên phomai,"Còn ít rau cần nước, mình chiên với trứng, phủ lên một lớp phomai mozarella thành món trứng chiên hấp dẫn",https://img-global.cpcdn.com/recipes/27cd0de0b38f8899/300x426cq80/tr%E1%BB%A9ng-chien-phomai-recipe-main-photo.jpg,20 phút,3 người
1497,"Bánh gối và bơ, trứng 🍳 (Avocado toast)",Yummy 🥰🥰🥰,https://img-global.cpcdn.com/recipes/602fd7d5a31e3c6d/300x426f0.5_0.452088_1.0q80/banh-g%E1%BB%91i-va-b%C6%A1-tr%E1%BB%A9ng-avocado-toast-recipe-main-photo.jpg,7 phút,2 người
1498,Thịt lợn nướng nồi chiên không dầu,,https://img-global.cpcdn.com/recipes/006d87a9084dad33/300x426cq80/th%E1%BB%8Bt-l%E1%BB%A3n-n%C6%B0%E1%BB%9Bng-n%E1%BB%93i-chien-khong-d%E1%BA%A7u-recipe-main-photo.jpg,25phút,2 phần ăn
1499,Gỏi đu đủ tôm thịt rau răm,"Món gỏi đơn giản nhưng ngon hết nấc, chua ngọt giòn ngon đủ vị trong một dĩa gỏi đơn giản",https://img-global.cpcdn.com/recipes/077421905bf96078/300x426cq80/g%E1%BB%8Fi-du-d%E1%BB%A7-tom-th%E1%BB%8Bt-rau-ram-recipe-main-photo.jpg,30 phút,2 người
1500,Tôm bóc vỏ rim tiêu,"Mình mua được mớ tôm vàng, mình đầy gạch vừa tươi vừa ngon. Tôm mình hấp lên, bóc nõn, rim tiêu. Vỏ tôm mình để lại mai mốt nấu nước lèo cho món bún tôm, không vứt đi kẻo lãng phí vì tôm biển rất ngọt. ,",https://img-global.cpcdn.com/recipes/fe2b152d59f12238/300x426cq80/tom-boc-v%E1%BB%8F-rim-tieu-recipe-main-photo.jpg,20 phút,4 người
1501,Nấm rơm kho nước tương,Nấu dựa theo công thức của chị @baovan_1988 . 1 công thức nấm rơm kho nước tương còn nước sền sệt kiểu kho tàu,https://img-global.cpcdn.com/recipes/d8c094e335694b50/300x426f0.5_0.508543_1.0q80/n%E1%BA%A5m-r%C6%A1m-kho-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-recipe-main-photo.jpg,20 phút,2-3 người
1502,Gỏi Gà Bóp Muối Tiêu Rau Răm,"Mình đã làm món này cooksnap cho chủ bếp Hoàng Ngọc Khi nhà có nhiều gà luộc rồi thì làm món này nhanh gọn ít nguyên liệu, xé sẵn không cần gặm xương nè.",https://img-global.cpcdn.com/recipes/49df2f8d814916c3/300x426f0.511772_0.5_1.0q80/g%E1%BB%8Fi-ga-bop-mu%E1%BB%91i-tieu-rau-ram-recipe-main-photo.jpg,20 phút,4 người
1503,Thịt kho keo,vị gần giống kiểu kho tàu nhừ nhưng lại kho nhanh và chỉ để lại 1 chút nước sền sệt.,https://img-global.cpcdn.com/recipes/a8e5b1215ca8f33f/300x426cq80/th%E1%BB%8Bt-kho-keo-recipe-main-photo.jpg,15_20 phút,2 người
1504,Canh thịt xay nấu rau má,,https://img-global.cpcdn.com/recipes/45c1e707f17871d2/300x426cq80/canh-th%E1%BB%8Bt-xay-n%E1%BA%A5u-rau-ma-recipe-main-photo.jpg,15 phút,3 người
1505,Gà nổ muối,,https://img-global.cpcdn.com/recipes/10320938bf2f0654/300x426cq80/ga-n%E1%BB%95-mu%E1%BB%91i-recipe-main-photo.jpg,30 phút,2 người
1506,Cá ngần khô rang mắm tỏi,,https://img-global.cpcdn.com/recipes/4daa31edd8e6cd88/300x426f0.5_0.5_1.0q80/ca-ng%E1%BA%A7n-kho-rang-m%E1%BA%AFm-t%E1%BB%8Fi-recipe-main-photo.jpg,20 phút,4 người
1507,"Cồi sò mai, trứng gà bỏ lò","Cồi sò mai và trứng gà đều rất nhiều dinh dưỡng và thơm ngon. Chỉ với một ít thời gian, các bạn có thể cho ra một món ăn đơn giản nhưng vô cùng hấp dẫn.",https://img-global.cpcdn.com/recipes/f2463699f34fbf5a/300x426cq80/c%E1%BB%93i-so-mai-tr%E1%BB%A9ng-ga-b%E1%BB%8F-lo-recipe-main-photo.jpg,30p,
1508,Bún thịt bò trụng,"Thay vì xào bò như món Bún thịt bò xào thì mình trụng bò sẽ nhanh hơn và giảm bớt dầu mỡ, mà món bún trộn vẫn rất ngon nhé",https://img-global.cpcdn.com/recipes/898c6f4834866187/300x426cq80/bun-th%E1%BB%8Bt-bo-tr%E1%BB%A5ng-recipe-main-photo.jpg,25 phút,2 người
1509,SP.0846 - Cơm Cuộn Bacon,( tháng 6 ) Đây là món ăn mình thường làm để cho cả nhà đem theo ăn sáng. Món ăn vừa nhanh gọn vừa đầy đủ năng lượng cho 1 ngày mới làm việc thật hiệu quả,https://img-global.cpcdn.com/recipes/2d70ded4f808ccb4/300x426f0.500659_0.5_1.0q80/sp0846-c%C6%A1m-cu%E1%BB%99n-bacon-recipe-main-photo.jpg,25p,4 người
1510,Trứng gà non xào mướp,"Đổi vị cho gia đình với món trứng gà non xào mướp thơm ngon, bổ dưỡng 😋",https://img-global.cpcdn.com/recipes/e250967421100178/300x426f0.5_0.5_1.0q80/tr%E1%BB%A9ng-ga-non-xao-m%C6%B0%E1%BB%9Bp-recipe-main-photo.jpg,35 phút,4 người
1511,Cần tây xào nấm (Stir-fried celery with mushrooms),Một món xào ăn dòn dòn của cọng cần tây hoà quyện cùng nấm làm tăng thêm sự ngon ngọt lắm.,https://img-global.cpcdn.com/recipes/355ebbc8aeecef5b/300x426f0.5_0.50218_1.0q80/c%E1%BA%A7n-tay-xao-n%E1%BA%A5m-stir-fried-celery-with-mushrooms-recipe-main-photo.jpg,20’,1 dĩa
1512,Chả Cá Thì Là Chay,"Món chả với 2 nguyên liệu đơn giản là đậu hũ trắng và sườn non chay, có thêm ít rong biển vụn nên có hương vị biển cả.",https://img-global.cpcdn.com/recipes/1ecf3762c3fba1bc/300x426cq80/ch%E1%BA%A3-ca-thi-la-chay-recipe-main-photo.jpg,30 phút,3 người
1513,Mì bò nấm nấu chua,,https://img-global.cpcdn.com/recipes/6cac6af60340138e/300x426cq80/mi-bo-n%E1%BA%A5m-n%E1%BA%A5u-chua-recipe-main-photo.jpg,20 phút,3 người
1514,Vịt Nướng Chao,"Đối với người ăn được chao thì mùi chao rất thơm béo, vịt siêu hợp với chao nên nấu chao, nướng chao ăn rất ngon.",https://img-global.cpcdn.com/recipes/cb87315f323ceb81/300x426cq80/v%E1%BB%8Bt-n%C6%B0%E1%BB%9Bng-chao-recipe-main-photo.jpg,2 giờ,4 người
1515,"Gỏi bò bóp thấu chua ngọt, rất ngon và dễ làm vô cùng",,https://img-global.cpcdn.com/recipes/a26b764788b136b9/300x426cq80/g%E1%BB%8Fi-bo-bop-th%E1%BA%A5u-chua-ng%E1%BB%8Dt-r%E1%BA%A5t-ngon-va-d%E1%BB%85-lam-vo-cung-recipe-main-photo.jpg,30 phút,3 - 4 người ăn
1516,Chân gà rút xương sốt Thái,"Món này vừa ngon vừa rẻ, trộn sẵn để tủ lạnh dùng dần rất tiện",https://img-global.cpcdn.com/recipes/47ac8844c433b677/300x426cq80/chan-ga-rut-x%C6%B0%C6%A1ng-s%E1%BB%91t-thai-recipe-main-photo.jpg,20 phút,2 người
1517,Củ sắn xào tôm,,https://img-global.cpcdn.com/recipes/d13d6962e0795ec3/300x426cq80/c%E1%BB%A7-s%E1%BA%AFn-xao-tom-recipe-main-photo.jpg,15 phút,4 người
1518,SP.0841 - Khổ Qua Xào Thịt Ba Rọi,"Mùa nóng nên mình thường chọn các món ăn có rau củ vị đắng ăn để cho mát và dễ nuốt cơm. Mình thích nhất là khổ qua nên mình thường dùng khổ qua để xào thịt, nấu canh, hầm nước dừa hoặc xào sốt hột vịt.",https://img-global.cpcdn.com/recipes/1e27796b645673e0/300x426f0.527888_0.5_1.0q80/sp0841-kh%E1%BB%95-qua-xao-th%E1%BB%8Bt-ba-r%E1%BB%8Di-recipe-main-photo.jpg,30p,2 người
1519,Canh bí xanh nhồi tôm thịt,,https://img-global.cpcdn.com/recipes/ead49e9c5a271adc/300x426cq80/canh-bi-xanh-nh%E1%BB%93i-tom-th%E1%BB%8Bt-recipe-main-photo.jpg,30 phút,4 người
1520,Măng tây xào bò,Măng tây là nguyên liệu cho game tuần này của GlobalApron2024,https://img-global.cpcdn.com/recipes/12950a06e9123def/300x426cq80/mang-tay-xao-bo-recipe-main-photo.jpg,20 phút,3 người
1521,Salad rau sống sốt mè rang thịt băm,"Món salad nhanh gọn, tận dụng phần rau sống còn dư trong các món cuốn",https://img-global.cpcdn.com/recipes/5b8f1f7597f3abc6/300x426cq80/salad-rau-s%E1%BB%91ng-s%E1%BB%91t-me-rang-th%E1%BB%8Bt-bam-recipe-main-photo.jpg,10 phút,2 người
1522,Bánh CANH tôm,Ngon ngọt & bổ dưỡng ... Đổi món cho gia đình vào những ngày hè nắng nóng Nguyên liệu: Tôm,https://img-global.cpcdn.com/recipes/037e4430d9d6cbf7/300x426f0.5_0.5_1.0q80/banh-canh-tom-recipe-main-photo.jpg,60 phút,4 người
1523,"Nấm ngọc châm, cà rốt xào thịt bò và vó bò",,https://img-global.cpcdn.com/recipes/233c1a46b0a763d7/300x426cq80/n%E1%BA%A5m-ng%E1%BB%8Dc-cham-ca-r%E1%BB%91t-xao-th%E1%BB%8Bt-bo-va-vo-bo-recipe-main-photo.jpg,20 phút,4 người
1524,Chân nấm xào sả ớt,,https://img-global.cpcdn.com/recipes/3b8b8b9e412a2ea5/300x426f0.464889_0.5_1.0q80/chan-n%E1%BA%A5m-xao-s%E1%BA%A3-%E1%BB%9Bt-recipe-main-photo.jpg,,
1525,"Bánh xèo tôm thịt,nấm bào ngư ăn kèm rau cải xanh và rau sống",Bánh xèo giòn ngon cho cả gia đình.Nóng hổi vừa thổi vừa ăn rất thích hợp cho những ngày mưa gió.,https://img-global.cpcdn.com/recipes/fa6f790334195cdc/300x426cq80/banh-xeo-tom-th%E1%BB%8Btn%E1%BA%A5m-bao-ng%C6%B0-an-kem-rau-c%E1%BA%A3i-xanh-va-rau-s%E1%BB%91ng-recipe-main-photo.jpg,1 tiếng 30 phút,4 người
1526,Canh chua cá mó,,https://img-global.cpcdn.com/recipes/456cca7222724069/300x426f0.5_0.56875_1.0q80/canh-chua-ca-mo-recipe-main-photo.jpg,30 phút,4 người
1527,Cá rô đồng hấp đọt bầu,Món yêu thích của tui😆,https://img-global.cpcdn.com/recipes/04b1cd445312ee30/300x426f0.5_0.5_1.0q80/ca-ro-d%E1%BB%93ng-h%E1%BA%A5p-d%E1%BB%8Dt-b%E1%BA%A7u-recipe-main-photo.jpg,15 phút,2 phần ăn
1528,Canh rau củ nấu xương gà,,https://img-global.cpcdn.com/recipes/9da4defb87f3fa8c/300x426cq80/canh-rau-c%E1%BB%A7-n%E1%BA%A5u-x%C6%B0%C6%A1ng-ga-recipe-main-photo.jpg,30 phút,3 người
1529,Thịt kho trứng với đường thốt nốt,"Đường thốt nốt nguyên chất thường có dạng sệt, nếu thấy dạng viên thì đó là đường thốt nốt pha với đường cát để có thể đóng cứng lại. Dùng đường thốt nốt thay nước dừa khi kho thịt, màu lên rất đẹp mà không cần phải thắng đường, không cần phải hớt bọt. Món thịt kho trứng chỉ dùng đường thốt nốt và muối biển hầm, không dùng nước mắm dễ bị chua nha. Thịt kho xong mùi thơm và đậm vị, đưa cơm lắm.",https://img-global.cpcdn.com/recipes/8721eff4b6523774/300x426cq80/th%E1%BB%8Bt-kho-tr%E1%BB%A9ng-v%E1%BB%9Bi-d%C6%B0%E1%BB%9Dng-th%E1%BB%91t-n%E1%BB%91t-recipe-main-photo.jpg,60',4 phần ăn
1530,Tortilla Gà,Dọn ngăn đông nhà còn 4 bánh và một ít mấy miếng gà tender thế là làm bữa ăn xế nhẹ nhẹ nha😋,https://img-global.cpcdn.com/recipes/1f95983adbdac24b/300x426f0.501279_0.5_1.0q80/tortilla-ga-recipe-main-photo.jpg,20 phút,4 bánh size nhỏ
1531,Cá nục kho dưa,,https://img-global.cpcdn.com/recipes/8e789db94c88c61f/300x426cq80/ca-n%E1%BB%A5c-kho-d%C6%B0a-recipe-main-photo.jpg,1h,8 phần
1532,Vịt hấp xì dầu (nước tương),"Ngày bé bố mẹ bận rộn nên tết Đoan ngọ 5-5 nhà mình khá đơn giản chỉ là buổi sáng ăn chút rượu nếp, bánh gio, quả mận quả vải. Đến khi lớn chút bố mẹ cũng nghỉ hưu bố mình mới kể ở quê nội vẫn có tục quây quần ăn vịt vào 5_5. Lấy chồng thì quê chồng có cả lệ con rể ngày tết cầm đôi vịt sống làm quà biếu gia đình nhà vợ. Tìm hiểu kỹ thì tục ăn vịt xuất phát từ việc vịt mang tính hàn, vị ngọt giúp thanh nhiệt; mà ngày Đoan ngọ lại được coi là giữa mùa hè với dương khí cực thịnh nhất. Ăn vịt mang tính chất cân bằng âm dương. 1 số thuyết khác của người Hoa thì vịt sẽ đồng âm với từ 'áp' trong trấn áp. Ngày Đoan ngọ dương khí cực mạnh đồng thời tà khí, sâu bọ cũng phát triển mạnh theo. Ăn vịt ngày này để trấn áp tà khí, xua đuổi điều xấu cầu may cho nửa cuối năm.",https://img-global.cpcdn.com/recipes/44a109467e9b5dd5/300x426f0.5_0.5_1.0q80/v%E1%BB%8Bt-h%E1%BA%A5p-xi-d%E1%BA%A7u-n%C6%B0%E1%BB%9Bc-t%C6%B0%C6%A1ng-recipe-main-photo.jpg,30 phút,2-3 người
1533,Bánh Sữa Trứng Nướng Phô Mai Cheddar,"Với thử thách chọn một nguyên liệu có chữ cái bắt đầu với chữ cái của tên mình ở tuần này, mình xin chọn nguyên liệu PHÔ MAI CHEDDAR (với chữ PH trùng với tên mình là Phát) để thực hiện một món ngọt, đơn giản nhưng khá thơm ngon…",https://img-global.cpcdn.com/recipes/103d8ecd9a637a5a/300x426f0.500306_0.5_1.0q80/banh-s%E1%BB%AFa-tr%E1%BB%A9ng-n%C6%B0%E1%BB%9Bng-pho-mai-cheddar-recipe-main-photo.jpg,1 tiếng 30 phút,2 người
1534,Bông cải xào nấm(stir-fried Baby Broccoli with mushrooms),"Tuần 1 Mùa này baby broccoli rộ nhiều, đi chợ dễ tìm mua, chỉ cần xào sơ với măng tây và nấm được một dĩa xào chay, ăn rất ngọt lại bổ dưỡng nữa",https://img-global.cpcdn.com/recipes/bdcb876b768c5ef2/300x426cq80/bong-c%E1%BA%A3i-xao-n%E1%BA%A5mstir-fried-baby-broccoli-with-mushrooms-recipe-main-photo.jpg,30',1 dĩa
1535,Vịt om khoai sọ,"Tuần này, đang có đợt áp thấp, ở chỗ mình trời cứ mưa nhiều vào chiều tối, vậy nên vịt om khoai sọ cho bữa tối là một món thích hợp với thời tiết ẩm ương như vậy. (Nhóm 1: Khoai sọ, Nhóm 2: Mồng tơi, Nhóm 3: Vịt)",https://img-global.cpcdn.com/recipes/f38a3bd98f69e74e/300x426cq80/v%E1%BB%8Bt-om-khoai-s%E1%BB%8D-recipe-main-photo.jpg,90 phút,5 người
1536,Bông cải xanh xào thịt vịt hun khói Hàn Quốc,,https://img-global.cpcdn.com/recipes/25d82694a4977bd3/300x426cq80/bong-c%E1%BA%A3i-xanh-xao-th%E1%BB%8Bt-v%E1%BB%8Bt-hun-khoi-han-qu%E1%BB%91c-recipe-main-photo.jpg,20phút,2người
1537,Bắp Cải Thảo Xào Lòng Gà,,https://img-global.cpcdn.com/recipes/5deb903c8c00a5e8/300x426cq80/b%E1%BA%AFp-c%E1%BA%A3i-th%E1%BA%A3o-xao-long-ga-recipe-main-photo.jpg,15 phút,2-4 phần ăn
1538,Mướp xào thịt vai heo,Còn ít thịt vai rang nên mình xào chung với mướp thành món xào đưa cơm,https://img-global.cpcdn.com/recipes/c747734c2e5f970e/300x426cq80/m%C6%B0%E1%BB%9Bp-xao-th%E1%BB%8Bt-vai-heo-recipe-main-photo.jpg,10 phút,2 người
1539,Vú Heo Nướng Chao,"Với nhiều người, chao là đậu hũ lên men có mùi khó chịu, nhưng với người ăn được thì chao có vị béo rất thơm. Chao đặc biệt hợp với những món nướng, thịt dê, vịt,… có mùi hôi đặc trưng của thịt.",https://img-global.cpcdn.com/recipes/debc0deb9d4e5399/300x426f0.5_0.499398_1.0q80/vu-heo-n%C6%B0%E1%BB%9Bng-chao-recipe-main-photo.jpg,1 giờ,3 người
1540,Mì Tôm Cà Rốt,Mì tôm kết hợp rau củ sẽ thêm đình dưỡng hơn và không bị nóng,https://img-global.cpcdn.com/recipes/d8cadec4826f3cb9/300x426cq80/mi-tom-ca-r%E1%BB%91t-recipe-main-photo.jpg,5 phút,1 tô
1541,Bún Vịt Nấu Chao,"Mùa mưa, những món ăn nóng và có nước sẽ thường được ưu tiên lựa chọn… Trong thử thách tuần này, mình xin gửi đến món Vịt Nấu Chao với 3 nguyên liệu chính đến từ 3 nhóm 1-2-3. Đó là: KHOAI MÔN - MỒNG TƠI - THỊT VỊT. Thông thường, món ăn này sẽ được ăn theo kiểu ăn lẩu, khi cả nhà cùng ngổi quây quần bên nhau thì thật vui và đầm ấm. Thế nhưng, có không ít gia đình, giờ giấc làm việc của mỗi người lại khác nhau. Cho nên, mình sẽ ăn món này theo kiểu “mỗi người một tô” cho thuận tiện về mặt giờ giấc của từng cá nhân.",https://img-global.cpcdn.com/recipes/ccccb81e2ffb3ead/300x426f0.500632_0.5_1.0q80/bun-v%E1%BB%8Bt-n%E1%BA%A5u-chao-recipe-main-photo.jpg,60 phút,4 người
1542,Bún chả cá Đà Nẵng chay,"Nếu ai đã ăn bún chả cá Đà Nẵng thì biết là nước lèo được nấu từ rau củ chứ không phải từ xương cá như kiểu bún chả cá Nha Trang. Vì vậy mà khi nấu bún chay, chỉ đơn giản thay chả cá bằng chả chay là xong rồi ;)",https://img-global.cpcdn.com/recipes/907e4f9539eab1e6/300x426cq80/bun-ch%E1%BA%A3-ca-da-n%E1%BA%B5ng-chay-recipe-main-photo.jpg,30',2 phần ăn
1543,Cháo thịt bò 🐂 hành tây,,https://img-global.cpcdn.com/recipes/bfe66ef554054809/300x426cq80/chao-th%E1%BB%8Bt-bo-hanh-tay-recipe-main-photo.jpg,,
1544,Canh mướp nấu lạc (đậu phộng),,https://img-global.cpcdn.com/recipes/e878434bfe1e2cf6/300x426f0.434783_0.5_1.0q80/canh-m%C6%B0%E1%BB%9Bp-n%E1%BA%A5u-l%E1%BA%A1c-d%E1%BA%ADu-ph%E1%BB%99ng-recipe-main-photo.jpg,,4 phần
1545,Bún chả cá,,https://img-global.cpcdn.com/recipes/b577d0ce414d6110/300x426f0.5_0.500171_1.0q80/bun-ch%E1%BA%A3-ca-recipe-main-photo.jpg,,
1546,Trứng kho tương,,https://img-global.cpcdn.com/recipes/0ea9bdeb8aefb16f/300x426f0.501866_0.5_1.0q80/tr%E1%BB%A9ng-kho-t%C6%B0%C6%A1ng-recipe-main-photo.jpg,20 phút,
1547,Thịt heo nướng mắm ruốc,Tuần 3: Thịt vai heo,https://img-global.cpcdn.com/recipes/a3c7ba0429568ed6/300x426f0.5_0.5_1.0q80/th%E1%BB%8Bt-heo-n%C6%B0%E1%BB%9Bng-m%E1%BA%AFm-ru%E1%BB%91c-recipe-main-photo.jpg,90 phút,3 người
1548,Khổ qua xào mề gà,Món ăn đơn giản dễ làm từ mề gà và khổ qua nhưng vô cùng ngon miệng bạn nên thử nhé,https://img-global.cpcdn.com/recipes/abea866aeaf929b8/300x426f0.595396_0.5_1.0q80/kh%E1%BB%95-qua-xao-m%E1%BB%81-ga-recipe-main-photo.jpg,30 phút,2 người
1549,Cá kho nước dừa,Bao Van,https://img-global.cpcdn.com/recipes/361d9dae18a99dc8/300x426f0.5_0.5_1.0q80/ca-kho-n%C6%B0%E1%BB%9Bc-d%E1%BB%ABa-recipe-main-photo.jpg,30 phút,4 người
1550,Canh bầu nấu tôm khô,,https://img-global.cpcdn.com/recipes/9a0871d76df31c18/300x426cq80/canh-b%E1%BA%A7u-n%E1%BA%A5u-tom-kho-recipe-main-photo.jpg,20 phút,4 người
1551,Vịt Om Mẻ,"Đây là một món ăn dân dã, mang đậm hương vị truyền thống của ẩm thực miền Bắc Việt Nam. Mẻ là một loại gia vị lên men từ cơm nguội, sẽ mang đến cho món ăn vị chua thanh đặc trưng, kết hợp hài hòa với thịt vịt mềm thơm, tạo nên sự hấp dẫn khó cưỡng. Món ăn này thường được nấu cùng các loại rau gia vị: hành tím, tỏi, sả, ngò gai… giúp tăng thêm hương vị đậm đà. Thêm các nguyên liệu: nấm hương (hoặc nấm đông cô), nấm mèo, khoai môn,… món ăn này thường được dùng kèm với bún hoặc cơm nóng, là một lựa chọn lý tưởng cho những bữa ăn cả gia đình cùng quây quần bên nhau…",https://img-global.cpcdn.com/recipes/772a17ba0d6872dc/300x426f0.500143_0.5_1.0q80/v%E1%BB%8Bt-om-m%E1%BA%BB-recipe-main-photo.jpg,Ướp: 30 phút - Chế biến: 45 phút,4-5 người
1552,Cá măng biển 1 nắng chiên giòn sốt chua ngọt,"Cá măng có nhiều loại lắm, riêng loài cá này có thể di cư đi khắp mọi nơi, từ nước ngọt, nước lợ đến nước mặn. Nhưng ở mỗi một nơi sống thì hình dạng cá, thịt cá lại khác nhau. Cá nhà mình ăn là cá măng biển, con cá to khoảng 2kg, mình tự lọc phi lê, ướp cá và phơi 1 nắng. Cá nhân mình thấy cá măng biển 1 nắng ăn còn ngon hơn cá tươi ấy.",https://img-global.cpcdn.com/recipes/28039702bc909ea4/300x426cq80/ca-mang-bi%E1%BB%83n-1-n%E1%BA%AFng-chien-gion-s%E1%BB%91t-chua-ng%E1%BB%8Dt-recipe-main-photo.jpg,30 phút,4 người
1553,SALAD bông cải xanh- thịt xông khói,"Salad được cho là có nguồn gốc từ vùng Địa Trung Hải, sau đó văn hóa Đông Tây giao thoa, các món salad trở nên phong phú hơn & hiện diện ở khắp mọi nơi trong mọi thành phần của bữa ăn như: món khai vị, món ăn kèm ... rất tươi mát & bổ dưỡng, giúp ăn được nhiều rau hơn mà không ngán. Ngoài ra món salad còn được đem đi đến những buổi lễ hội, họp mặt cùng người thân-bạn bè rất nhanh & đơn giản nữa",https://img-global.cpcdn.com/recipes/f883b084a42d6782/300x426cq80/salad-bong-c%E1%BA%A3i-xanh-th%E1%BB%8Bt-xong-khoi-recipe-main-photo.jpg,70 phút,10 người
1554,"Canh bồng khoai nấu tôm, thịt","Canh bồng khoai thì rau gia vị đi cùng nhất định phải có: lá lốt, tía tô, hành lá và rau ngổ thì bát canh mới dậy mùi và thơm lên được!",https://img-global.cpcdn.com/recipes/7312f58231362aa7/300x426cq80/canh-b%E1%BB%93ng-khoai-n%E1%BA%A5u-tom-th%E1%BB%8Bt-recipe-main-photo.jpg,30 phút,4 người
1555,Ức gà nướng bằng NCKD,"NCKD tiện lợi, nhanh gọn lẹ",https://img-global.cpcdn.com/recipes/84a5a8c142730d6d/300x426f0.523161_0.5_1.0q80/%E1%BB%A9c-ga-n%C6%B0%E1%BB%9Bng-b%E1%BA%B1ng-nckd-recipe-main-photo.jpg,1 tiếng,
1556,Sữa đậu gà + đậu xanh + hạt điều🫛🫛🫘🍗🍗,,https://img-global.cpcdn.com/recipes/21ff7841ef870433/300x426f0.5_0.467982_1.0q80/s%E1%BB%AFa-d%E1%BA%ADu-ga-d%E1%BA%ADu-xanh-h%E1%BA%A1t-di%E1%BB%81u-recipe-main-photo.jpg,30 phút,5 người
1557,Cá Hồng Nấu Nấm Và Cải Xà Lách Xoong,"Thông thường, khi nhắc đến món canh với cải xà lách xoong và nấm, chúng ta vẫn nghĩ đến sự kết hợp với thịt. Thế nhưng, trong món ăn này, cá Hồng, một loại cá biển sẽ là nguyên liệu chính. Thú vị ở chỗ, sự kết hợp này sẽ tạo nên hương vị khá đặc biệt. Nhìn con cá tươi rói với những đường chỉ màu hồng chạy trên thân, nằm trên lớp cải xà lách xoong và những chiếc nấm chung quanh cùng với nước súp thơm ngọt, chắc chắn, chúng ta sẽ bị món ăn này thuyết phục.",https://img-global.cpcdn.com/recipes/0336b4ff4b4214bb/300x426f0.500306_0.5_1.0q80/ca-h%E1%BB%93ng-n%E1%BA%A5u-n%E1%BA%A5m-va-c%E1%BA%A3i-xa-lach-xoong-recipe-main-photo.jpg,40 phút,4 người
1558,Cá Đuối Om Dưa Chua,,https://img-global.cpcdn.com/recipes/10e924c882bde713/300x426cq80/ca-du%E1%BB%91i-om-d%C6%B0a-chua-recipe-main-photo.jpg,,
1559,Gỏi khoai môn TÔM càng,"Là món gỏi ngon lạ miệng nhưng rất hấp dẫn & hài hòa từ các nguyên liệu: ngọt của tôm, giòn bùi của khoai môn ... Thích hợp làm món khai vị cho các buổi tiệc hoặc bữa ăn cuối tuần",https://img-global.cpcdn.com/recipes/77dd5043ad948327/300x426cq80/g%E1%BB%8Fi-khoai-mon-tom-cang-recipe-main-photo.jpg,1 tiếng 30 phút,3 người
1560,Cá ngừ sốt cà chua,,https://img-global.cpcdn.com/recipes/f423281e8490af6b/300x426cq80/ca-ng%E1%BB%AB-s%E1%BB%91t-ca-chua-recipe-main-photo.jpg,50 phút,4 người
1561,Thịt kho trứng,,https://img-global.cpcdn.com/recipes/d98b596cf41b9957/300x426f0.5_0.501803_1.0q80/th%E1%BB%8Bt-kho-tr%E1%BB%A9ng-recipe-main-photo.jpg,30 phút,
1562,Ruốc Cá Nục,"Ruốc thơm bùi, ngon lắm ạ!",https://img-global.cpcdn.com/recipes/4f0edadd9b60fb2c/300x426cq80/ru%E1%BB%91c-ca-n%E1%BB%A5c-recipe-main-photo.jpg,1 tiếng,
1563,Chè bắp nấm tuyết,Chè bắp với nấm tuyết không chỉ ngon ngọt tự nhiên mà còn là món ăn giải nhiệt cho những ngày nắng nóng. Có thể dùng nóng hay lạnh tùy sở thích.,https://img-global.cpcdn.com/recipes/12b9b55f725eab09/300x426cq80/che-b%E1%BA%AFp-n%E1%BA%A5m-tuy%E1%BA%BFt-recipe-main-photo.jpg,1 tiếng,5-6 người
1564,Cá Mòi Chiên Tươi,"Cá mòi chỉ cần ướp chút muối chiên tươi dùng cùng một ít chanh vắt rất thơm ngon, thịt cá béo giàu omega 3, xương nhỏ mềm chỉ cần bỏ đi phần xương sống rất dễ ăn, có thể dùng kèm một ít cơm hoặc salad.",https://img-global.cpcdn.com/recipes/2793ca7d99dfa713/300x426f0.607179_0.5_1.0q80/ca-moi-chien-t%C6%B0%C6%A1i-recipe-main-photo.jpg,20 phút,2 người
